SMEFTsim_top_alphaScheme_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFTsim_top_alphaScheme_UFO.tar.gz
SMEFTsim_MFV_MwScheme_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFTsim_MFV_MwScheme_UFO.tar.gz
SMEFTsim_MFV_alphaScheme_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFTsim_MFV_alphaScheme_UFO.tar.gz
SMEFTsim_general_MwScheme_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFTsim_general_MwScheme_UFO.tar.gz
SMEFTsim_general_alphaScheme_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFTsim_general_alphaScheme_UFO.tar.gz
SMEFTsim_U35_MwScheme_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFTsim_U35_MwScheme_UFO.tar.gz
SMEFTsim_U35_alphaScheme_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFTsim_U35_alphaScheme_UFO.tar.gz
SMEFTsim_topU3l_alphaScheme_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFT/SMEFTsim_topU3l_alphaScheme_UFO.tar.gz
DMSimpt_leptons_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/DMsimpt/DMSimpt_leptons_UFO.zip
bbll_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/FourFermionbbll/bbll_UFO.zip
4topEFT_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/TopHeavyRes/4topEFT_UFO.zip
SM_HeavyN_vSMEFTdim6_XLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HeavyN/SM_HeavyN_vSMEFTdim6_XLO.tgz
SM_HeavyN_vSMEFTdim6_NLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/HeavyN/SM_HeavyN_vSMEFTdim6_NLO.tgz
SMEFTatNLO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SMEFTatNLO/SMEFTatNLO_v1.0.3.tar.gz
bnv_mediator_ufo			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/TopBNV/bnv_mediator_ufo.tar.gz
SimpDM_UFO			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/SimpDM/SimpDM_UFO.tar.gz
QCKM_5_Aug21v2			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AnomalousGaugeCoupling/quarticCKM21v2.tgz
QAll_5_Aug21v2			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AnomalousGaugeCoupling/quartic21v2.tgz
QuarticCKM_5_Aug21			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AnomalousGaugeCoupling/quarticCKM21.tgz
Quartic_5_Aug21			http://feynrules.irmp.ucl.ac.be/raw-attachment/wiki/AnomalousGaugeCoupling/quartic21.tgz
